Season,HID,AID,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO,ELO_H,ELO_A,H_gp_before,H_gf_mean_before,H_ga_mean_before,A_gp_before,A_gf_mean_before,A_ga_mean_before,ELO_diff,gf_mean_diff,ga_mean_diff,gp_diff
1996,5,25,1.76,2.49,3.58,0,1,0,1,2,1,8,8,0,0.0,0.0,0.0,0.0,0.0,32.0,34.0,26,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1410.5613383924267,1456.6719545808205,298.0,1.6269360756294986,2.773210216264229,59.0,2.717403967692869,3.388220953970687,-46.110616188393806,-1.0904678920633704,-0.615010737706458,239.0
1996,16,22,1.32,4.08,4.69,1,0,0,3,2,0,2,5,0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,4,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1594.574565072796,1485.938471957474,297.0,2.9490643731192616,1.971847599837818,298.0,2.859277980579895,2.198014737366383,108.63609311532218,0.08978639253936649,-0.2261671375285652,-1.0
1996,10,20,1.78,2.43,3.62,1,0,0,4,2,0,7,5,0,0.0,0.0,0.0,0.0,0.0,36.0,27.0,28,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1508.2431827770781,1587.8590775631305,299.0,2.334203391927673,2.5499012644865826,253.0,2.890624769163418,3.2031815114261497,-79.61589478605242,-0.5564213772357451,-0.6532802469395671,46.0
1996,19,8,1.13,6.88,6.49,1,0,0,3,0,0,5,6,0,1.0,0.0,0.0,0.0,0.0,24.0,32.0,10,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1671.2973560901535,1423.1289820119052,298.0,4.036206222107631,2.751046270738321,164.0,2.9639952098991103,3.5384779878681325,248.16837407824823,1.0722110122085207,-0.7874317171298113,134.0
1996,2,10,1.84,2.36,3.54,0,1,0,0,3,0,1,3,0,0.0,0.0,0.0,0.0,0.0,33.0,34.0,2,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1479.333296594471,1520.495427158744,61.0,3.4950076387660776,3.5250883046620176,300.0,2.6673627135421385,2.439921011589266,-41.16213056427296,0.8276449252239391,1.0851672930727516,-239.0
1996,20,5,1.26,4.7,5.03,1,0,0,7,3,0,3,7,0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,6,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1575.6068331814647,1401.8807709482885,254.0,2.7124998153307347,3.3625452091409196,299.0,1.501548860503599,2.6185681730113832,173.7260622331762,1.2109509548271358,0.7439770361295364,-45.0
1996,23,15,1.42,3.48,4.31,0,0,1,1,1,1,5,6,0,2.0,0.0,0.0,0.0,0.0,29.0,28.0,10,32,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1624.2801706845614,1532.860150392417,300.0,2.8739547413026125,3.2057503744827174,301.0,3.0726994019301372,2.3652251920872382,91.4200202921445,-0.19874466062752472,0.8405251823954791,-1.0
1996,16,18,1.23,4.99,5.25,1,0,0,2,1,0,2,5,0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,4,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1601.545834527558,1464.6010775962277,298.0,2.9592514984954095,1.9774780798702545,300.0,2.2007828903827606,3.007743254392001,136.9447569313304,0.7584686081126488,-1.0302651745217464,-2.0
1996,0,22,1.47,3.22,4.11,0,1,0,1,2,1,2,4,0,0.0,0.0,0.0,0.0,0.0,24.0,43.0,4,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1553.5871822225406,1478.9672025027119,300.0,2.9708511430242273,3.82125149816781,299.0,2.687422384463916,2.3584117898931067,74.61997971982873,0.28342875856031124,1.462839708274703,1.0
1996,25,24,2.44,1.86,3.31,1,0,0,2,0,0,5,2,0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,20,4,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1465.3525220249587,1595.4901930177996,60.0,2.573923174154295,2.91057676317655,296.0,3.5093329644488147,2.405641083066481,-130.13767099284087,-0.9354097902945195,0.5049356801100688,-236.0
1996,8,23,2.22,1.99,3.36,0,1,0,1,2,0,4,6,0,0.0,0.0,0.0,0.0,0.0,29.0,28.0,8,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1419.2625563880276,1621.7079817476576,165.0,2.371196167919288,3.4307823902945063,301.0,2.4991637930420905,2.7646002995861743,-202.44542535963,-0.12796762512280235,0.666182090708332,-136.0
1996,18,20,2.23,1.99,3.35,1,0,0,4,2,0,3,4,0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,6,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1458.350476143929,1580.9854744249333,301.0,1.9606263123062087,2.806194603513601,255.0,3.569999852264588,3.290036167312736,-122.6349982810043,-1.6093735399583793,-0.4838415637991349,46.0
1996,22,25,1.46,3.31,4.14,1,0,0,3,2,0,5,2,0,2.0,0.0,0.0,0.0,0.0,23.0,28.0,10,29,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1491.082512955444,1478.9323156105177,300.0,2.549937907571133,2.0867294319144856,61.0,2.459138539323436,2.32846141054124,12.150197344926255,0.09079936824769685,-0.24173197862675444,239.0
1996,15,2,1.37,3.77,4.44,1,0,0,5,1,0,4,6,0,0.0,0.0,0.0,0.0,0.0,22.0,43.0,8,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1535.4323393293207,1470.5125258352314,302.0,2.65815952154411,2.0921801536697906,62.0,2.7960061110128622,3.4200706437296144,64.91981349408934,-0.13784658946875217,-1.3278904900598238,240.0
1996,5,19,3.54,1.54,3.25,0,1,0,1,5,0,3,5,0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,6,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1396.50212970482,1675.163781714031,300.0,1.8012390884028793,3.4948545384091068,299.0,3.828964977686105,2.2008370165906572,-278.66165200921114,-2.027725889283226,1.2940175218184495,1.0
1996,24,16,1.5,3.09,4.09,1,0,0,4,2,0,6,7,0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,12,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1581.9103994322406,1607.7964359798568,297.0,2.8074663715590518,2.3245128664531847,299.0,2.7674011987963274,1.7819824638962036,-25.886036547616186,0.040065172762724366,0.542530402556981,-2.0
1996,10,0,1.56,2.9,3.91,1,0,0,2,1,0,5,7,0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,10,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1529.3161979179836,1541.4718717698086,301.0,2.733890170833711,1.9519368092714129,301.0,2.576680914419382,3.457001198534248,-12.155673851824986,0.1572092564143288,-1.5050643892628353,0.0
1996,25,16,2.26,1.96,3.35,1,0,0,4,0,0,5,9,0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,10,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1469.2818839085871,1597.0527515473607,62.0,2.3673108314587488,2.462769128432992,300.0,2.613920959037062,2.225585971116963,-127.77086763877355,-0.24661012757831324,0.23718315731602901,-238.0
1996,0,18,1.4,3.57,4.31,0,0,1,0,0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,29.0,43.0,2,4,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.122146037903,1471.740561515996,302.0,2.2613447315355057,3.165600958827399,302.0,2.368501049844967,2.6449556828108807,59.381584521906916,-0.10715631830946126,0.5206452760165181,0.0
1996,8,15,2.06,2.12,3.42,0,1,0,2,4,0,5,8,0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,10,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1414.5086967859452,1543.585243833868,166.0,2.096956934335431,3.1446259122356053,303.0,3.126527617235288,1.8737441229358325,-129.07654704792276,-1.0295706828998572,1.2708817892997728,-137.0
1996,20,24,1.64,2.67,3.8,1,0,0,5,2,0,5,5,0,0.0,0.0,0.0,0.0,0.0,38.0,34.0,10,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1567.5953890528663,1592.6540838647368,256.0,3.2559998818116704,3.432028933850189,298.0,3.0459730972472414,2.259610293162548,-25.05869481187051,0.21002678456442903,1.1724186406876411,-42.0
1996,23,22,1.37,3.77,4.48,1,0,0,4,2,0,5,9,0,0.0,0.0,0.0,0.0,0.0,18.0,40.0,10,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1626.46184134974,1500.7329446573744,302.0,2.3993310344336725,2.41168023966894,301.0,2.6399503260569066,2.0693835455315885,125.72889669236565,-0.24061929162323414,0.3422966941373513,1.0
1996,2,5,1.56,2.95,3.86,1,0,0,4,2,0,3,2,0,0.0,0.0,0.0,0.0,0.0,37.0,26.0,6,4,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1462.3596213306841,1393.1539575371037,63.0,2.4368048888102902,3.7360565149836917,301.0,1.6409912707223036,3.7958836307272854,69.20566379358047,0.7958136180879867,-0.05982711574359367,-238.0
1996,19,10,1.19,5.52,5.68,0,1,0,3,4,0,4,4,0,0.0,0.0,0.0,0.0,0.0,29.0,20.0,8,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1678.5119538817473,1539.6659236498892,300.0,4.063171982148884,1.9606696132725259,302.0,2.5871121366669687,1.7615494474171303,138.8460302318581,1.476059845481915,0.1991201658553956,-2.0
1996,5,0,2.31,1.94,3.3,1,0,0,5,4,1,7,6,0,2.0,0.0,0.0,0.0,0.0,42.0,31.0,14,37,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1385.1199242046016,1529.4294566782012,302.0,1.712793016577843,3.8367069045818285,303.0,1.8090757852284047,2.5324807670619194,-144.30953247359957,-0.09628276865056162,1.3042261375199091,-1.0
1996,24,8,1.25,4.82,5.13,1,0,0,4,3,0,4,3,0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,8,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1581.9340846906096,1408.0618335901468,299.0,2.836778477797793,2.8076882345300387,167.0,2.0775655474683448,3.3157007297884844,173.8722511004628,0.7592129303294484,-0.5080124952584457,132.0
1996,18,25,1.71,2.56,3.65,0,0,1,4,4,1,6,6,0,0.0,0.0,0.0,0.0,0.0,32.0,36.0,12,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1473.4332508756977,1482.8021409420264,303.0,1.8948008398759737,2.1159645462487044,63.0,2.693848665166999,1.9702153027463938,-9.368890066328731,-0.7990478252910251,0.14574924350231067,240.0
1996,10,23,1.66,2.62,3.75,1,0,0,4,2,0,3,5,0,0.0,0.0,0.0,0.0,0.0,26.0,35.0,6,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1553.462255516681,1632.9931798893178,303.0,2.869689709333575,2.0092395579337046,303.0,2.719464827546938,2.329344191735152,-79.53092437263695,0.15022488178663718,-0.3201046338014475,0.0
1996,15,19,1.97,2.18,3.53,1,0,0,2,1,0,8,8,0,1.0,0.0,0.0,0.0,0.0,30.0,37.0,16,20,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1550.0321070296663,1664.7156220149557,304.0,3.3012220937882306,1.898995298348666,301.0,3.850537585719107,2.368535690618021,-114.68351498528932,-0.5493154919308765,-0.46954039226935507,3.0
1996,22,2,1.44,3.36,4.17,1,0,0,5,2,0,4,4,0,0.0,0.0,0.0,0.0,0.0,38.0,25.0,8,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1494.2016061177967,1470.3936546631862,302.0,2.5119602608455254,2.455506836425271,64.0,2.7494439110482323,3.3888452119869537,23.807951454610475,-0.2374836502027069,-0.9333383755616826,238.0
1996,16,20,1.52,3.03,4.02,0,1,0,0,2,0,1,5,0,0.0,0.0,0.0,0.0,0.0,26.0,40.0,2,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1583.5324945139214,1578.3153882269935,301.0,2.0911367672296497,2.5804687768935706,257.0,3.6047999054493367,3.1456231470801512,5.217106286927901,-1.513663138219687,-0.5651543701865807,44.0
1996,22,20,1.77,2.44,3.64,0,0,1,2,2,1,3,3,0,0.0,0.0,0.0,0.0,0.0,18.0,58.0,6,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1503.5174287414823,1588.4655373314456,303.0,3.0095682086764204,2.364405469140217,258.0,3.2838399243594694,2.5164985176641212,-84.94810858996334,-0.274271715683049,-0.15209304852390426,45.0
1996,10,8,1.32,4.1,4.65,1,0,0,4,1,0,2,4,0,1.0,0.0,0.0,0.0,0.0,37.0,39.0,28,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1565.7121781833268,1402.6865007301878,304.0,3.0957517674668606,2.0073916463469637,168.0,2.262052437974676,3.4525605838307873,163.025677453139,0.8336993294921848,-1.4451689374838237,136.0
1996,16,0,1.43,3.41,4.25,1,0,0,4,2,0,7,7,0,0.0,0.0,0.0,0.0,0.0,38.0,29.0,14,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1573.3823454094693,1515.4993456456407,302.0,1.67290941378372,2.4643750215148565,304.0,2.247260628182724,3.0259846136495354,57.88299976382859,-0.5743512143990039,-0.5616095921346789,-2.0
1996,24,19,1.71,2.52,3.74,0,1,0,0,2,0,1,2,0,2.0,0.0,0.0,0.0,0.0,24.0,43.0,16,29,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1587.3094175505685,1651.5296443039558,300.0,3.0694227822382345,2.846150587624031,302.0,3.280430068575286,2.2948285524944168,-64.22022675338735,-0.21100728633705135,0.5513220351296142,-2.0
1996,18,23,2.17,2.03,3.38,0,1,0,1,2,0,2,5,0,0.0,0.0,0.0,0.0,0.0,37.0,26.0,28,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1473.7028438660216,1620.743257222672,304.0,2.315840671900779,2.4927716369989636,304.0,2.5755718620375503,2.6634753533881215,-147.04041335665033,-0.25973119013677115,-0.17070371638915782,0.0
1996,5,15,2.47,1.85,3.28,1,0,0,3,2,1,5,6,0,2.5,0.0,0.0,0.0,0.0,39.0,32.0,14,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1399.050035237162,1563.2180847406662,303.0,2.3702344132622746,3.869365523665463,305.0,3.0409776750305846,1.7191962386789328,-164.1680495035041,-0.67074326176831,2.1501692849865304,-2.0
1996,25,2,1.52,3.06,3.95,0,0,1,2,2,1,2,5,0,0.0,0.0,0.0,0.0,0.0,23.0,42.0,14,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1482.5325479517026,1461.0778320395007,64.0,2.955078932133599,2.376172242197115,65.0,2.5995551288385856,3.711076169589563,21.45471591220189,0.35552380329501343,-1.334903927392448,-1.0
1996,20,22,1.38,3.7,4.44,0,1,0,3,4,0,4,5,0,1.0,0.0,0.0,0.0,0.0,16.0,35.0,18,20,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1586.068117811119,1505.9148482618089,259.0,3.0270719394875756,2.413198814131297,304.0,2.8076545669411366,2.2915243753121737,80.15326954931015,0.219417372546439,0.12167443881912332,-45.0
1996,0,24,1.81,2.38,3.6,0,0,1,3,3,1,4,5,0,0.0,0.0,0.0,0.0,0.0,46.5,32.0,8,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1507.1501077555633,1579.1370570941028,305.0,2.197808502546179,3.2207876909196287,301.0,2.455538225790588,2.676920470099225,-71.98694933853949,-0.2577297232444087,0.5438672208204038,4.0
1996,20,25,1.33,4.05,4.65,1,0,0,4,1,0,5,3,0,0.0,0.0,0.0,0.0,0.0,25.0,41.0,10,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1573.8011962391436,1481.915815311144,260.0,3.0216575515900606,2.730559051305038,65.0,2.764063145706879,2.3009377937576923,91.88538092799968,0.2575944058831814,0.4296212575473457,195.0
1996,15,10,1.54,2.96,3.97,1,0,0,6,4,0,3,6,0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,16,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,1548.8158043237459,1571.336444017033,306.0,2.832782140024468,1.9753569909431463,305.0,3.2766014139734887,1.805913317077571,-22.520639693287194,-0.44381927394902077,0.16944367386557535,1.0
1996,8,18,1.72,2.54,3.62,1,0,0,5,2,0,4,7,0,2.0,0.0,0.0,0.0,0.0,27.0,31.0,8,39,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1397.0622348964816,1467.6992093942708,169.0,2.009641950379741,3.5620484670646304,305.0,2.0526725375206234,2.394217309599171,-70.6369744977892,-0.04303058714088248,1.1678311574654594,-136.0
1996,2,16,2.21,2.0,3.36,0,1,0,1,2,1,3,5,0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,6,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1461.6945646800593,1581.7315832995466,66.0,2.4796441030708687,3.3688609356716506,303.0,2.138327531026976,2.3715000172118854,-120.0370186194873,0.34131657204389265,0.9973609184597652,-237.0
1996,23,5,1.23,5.03,5.25,1,0,0,4,3,0,4,9,0,2.0,0.0,0.0,0.0,0.0,20.0,34.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1626.7468916944226,1413.4523156540824,305.0,2.4604574896300404,2.3307802827104975,304.0,2.49618753060982,3.4954924189323706,213.2945760403402,-0.03573004097977961,-1.164712136221873,1.0
1996,19,22,1.19,5.48,5.64,0,0,1,2,2,1,9,11,0,0.0,0.0,0.0,0.0,0.0,27.0,34.0,28,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.7020047604215,1518.1817698337843,303.0,3.024344054860229,1.8358628419955334,305.0,3.0461236535529093,2.433219500249739,141.52023492663716,-0.021779598692680313,-0.5973566582542058,-2.0
1996,16,19,1.85,2.31,3.61,1,0,0,7,4,0,3,4,0,2.0,0.0,0.0,0.0,0.0,28.0,43.0,6,33,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1588.407846998924,1655.8399893134736,304.0,2.110662024821581,2.0972000137695086,304.0,2.819475243888183,1.8686902735964268,-67.43214231454954,-0.7088132190666023,0.2285097401730818,0.0
1996,8,22,1.95,2.23,3.47,1,0,0,2,1,0,6,6,0,0.0,0.0,0.0,0.0,0.0,29.0,20.0,12,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.0677734717083,1522.0437852807322,170.0,2.607713560303793,3.2496387736517045,306.0,2.8368989228423276,2.3465756001997913,-112.97601180902393,-0.2291853625385345,0.9030631734519132,-136.0
1996,20,0,1.37,3.74,4.46,1,0,0,4,2,0,3,7,0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,6,24,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1581.216503639961,1509.1929096687034,261.0,3.217326041272049,2.3844472410440307,306.0,2.3582468020369434,3.176630152735703,72.0235939712577,0.8590792392351054,-0.7921829116916723,-45.0
1996,18,2,1.65,2.68,3.7,1,0,0,9,2,0,3,4,0,0.0,0.0,0.0,0.0,0.0,38.0,36.0,6,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,4,0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1455.6936708190442,1455.018300980682,306.0,2.0421380300164986,2.915373847679337,67.0,2.183715282456695,3.0950887485373206,0.6753698383622577,-0.1415772524401966,-0.17971490085798347,239.0
1996,24,15,1.44,3.34,4.23,0,1,0,0,2,0,7,7,0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,14,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1577.0942551809628,1559.4630941460061,302.0,2.5644305806324703,2.74153637607938,307.0,3.4662257120195745,2.3802855927545172,17.631161034956676,-0.9017951313871042,0.3612507833248628,-5.0
1996,25,23,2.07,2.11,3.43,0,1,0,3,5,0,4,11,0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,8,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,4,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1474.5005079103264,1631.278147799964,66.0,2.4112505165655036,2.640750235006154,306.0,2.7683659917040324,2.4646242261683984,-156.7776398896376,-0.3571154751385288,0.17612600883775542,-240.0
1996,5,10,2.34,1.92,3.31,1,0,0,4,2,0,7,5,0,2.0,0.0,0.0,0.0,0.0,46.5,29.0,28,35,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1408.921059548541,1560.6891541947728,305.0,2.5969500244878563,3.5963939351458967,306.0,3.421281131178791,2.644730653662057,-151.7680946462317,-0.8243311066909347,0.9516632814838397,-1.0
1996,8,5,1.57,2.91,3.85,1,0,0,5,2,0,6,8,0,2.0,0.0,0.0,0.0,0.0,27.0,39.0,28,36,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1422.2095249294675,1423.0311410463544,171.0,2.4861708482430345,2.799711018921364,306.0,2.877560019590285,3.2771151481167173,-0.8216161168868439,-0.3913891713472504,-0.47740412919535347,-135.0
1996,0,25,1.48,3.21,4.07,0,1,0,0,3,0,3,4,0,0.0,0.0,0.0,0.0,0.0,23.0,40.0,6,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.2367222636049,1468.7297044990482,307.0,2.2865974416295547,3.3413041221885624,67.0,2.529000413252403,3.112600188004923,32.50701776455662,-0.24240297162284818,0.2287039341836392,240.0
1996,2,20,2.61,1.79,3.27,1,0,0,4,2,0,1,4,0,2.5,0.0,0.0,0.0,0.0,31.0,33.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1445.0377396627239,1589.1726910450595,68.0,2.146972225965356,4.276070998829857,262.0,3.3738608330176394,2.3075577928352247,-144.13495138233566,-1.2268886070522833,1.9685132059946322,-194.0
1996,19,18,1.17,6.01,5.94,0,1,0,2,4,0,2,4,0,1.0,0.0,0.0,0.0,0.0,23.0,45.0,14,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1643.9231446244767,1465.6742321370023,305.0,3.0555801951105463,2.8949522188771417,307.0,3.4337104240131993,2.7322990781434697,178.2489124874744,-0.3781302289026529,0.16265314073367199,-2.0
