Season,Date,HID,AID,Open,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO,market_type,has_adv_stats
2004,2004-10-24,10,0,2004-10-23,1.4,2.18,,1,0,0,5,1,B,6,8,0,1,2.0,1.0,0.0,0.0,34.0,31.0,12,26,,,,,,,,,,,1,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-24,16,8,2004-10-23,1.34,2.36,,0,1,0,2,4,B,9,9,0,0,2.0,1.0,0.0,1.0,21.0,36.0,18,18,,,,,,,,,,,1,0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-24,25,15,2004-10-23,1.57,1.81,,0,1,0,5,6,OT,4,4,1,0,2.0,3.0,0.0,0.0,30.0,41.0,12,8,,,,,,,,,,,2,3,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2way,False
2004,2004-10-25,9,20,2004-10-24,1.36,2.29,,0,1,0,1,3,B,6,10,0,0,1.0,2.0,0.0,0.0,35.0,37.0,12,20,,,,,,,,,,,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-26,19,18,2004-10-25,1.66,1.68,,1,0,0,5,0,B,5,7,0,0,1.0,0.0,0.0,0.0,27.0,36.0,10,14,,,,,,,,,,,2,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-28,11,9,2004-10-27,1.46,2.01,,1,0,0,2,1,B,7,7,0,0,0.0,0.0,0.0,0.0,36.0,27.0,14,14,,,,,,,,,,,0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-29,18,22,2004-10-28,1.29,2.61,,0,1,0,3,4,B,4,6,0,0,2.0,1.0,0.0,0.0,31.0,34.0,8,12,,,,,,,,,,,1,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-29,15,5,2004-10-28,1.33,2.42,,1,0,0,3,2,PS,6,6,0,0,2.0,1.0,0.0,0.0,15.0,38.0,12,12,,,,,,,,,,,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-10-29,8,10,2004-10-28,1.36,2.29,,0,1,0,1,2,B,1,6,0,1,0.0,1.0,0.0,0.0,21.0,41.0,2,22,,,,,,,,,,,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-29,0,16,2004-10-28,1.44,2.07,,1,0,0,5,4,PS,10,5,0,1,0.0,0.0,0.0,1.0,39.0,34.0,20,20,,,,,,,,,,,1,1,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-10-29,24,25,2004-10-28,1.39,2.19,,1,0,0,3,2,B,4,5,0,0,2.0,1.0,0.0,0.0,34.0,39.0,8,10,,,,,,,,,,,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-29,19,20,2004-10-28,1.34,2.38,,0,1,0,2,3,PS,6,7,1,0,1.0,1.0,0.0,0.0,31.0,38.0,22,14,,,,,,,,,,,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2way,False
2004,2004-10-31,20,15,2004-10-30,1.57,1.81,,1,0,0,3,2,B,7,9,0,1,0.0,2.0,0.0,0.0,33.0,37.0,14,28,,,,,,,,,,,1,0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-31,9,24,2004-10-30,1.41,2.15,,1,0,0,4,2,B,9,12,1,0,2.0,1.0,0.0,0.0,22.0,60.0,28,24,,,,,,,,,,,0,1,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-31,18,8,2004-10-30,1.32,2.44,,1,0,0,6,5,B,5,4,0,0,1.0,2.0,0.0,0.0,27.0,37.0,10,8,,,,,,,,,,,2,1,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-31,16,22,2004-10-30,1.36,2.31,,0,1,0,2,3,B,9,11,0,0,1.0,2.0,0.0,0.0,30.0,37.0,18,22,,,,,,,,,,,0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-31,5,0,2004-10-30,1.34,2.39,,1,0,0,5,2,B,8,12,0,2,4.0,0.0,0.0,1.0,31.0,22.0,16,54,,,,,,,,,,,2,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-10-31,25,19,2004-10-30,1.45,2.04,,0,1,0,2,3,PS,4,5,0,0,0.0,0.0,0.0,0.0,39.0,41.0,8,10,,,,,,,,,,,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2way,False
2004,2004-10-31,10,11,2004-10-30,1.25,2.82,,1,0,0,4,2,B,5,6,0,0,1.0,0.0,1.0,0.0,34.0,28.0,10,12,,,,,,,,,,,0,0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-02,15,25,2004-11-01,1.23,2.95,,0,1,0,1,2,B,9,9,0,0,1.0,1.0,0.0,0.0,27.0,32.0,18,18,,,,,,,,,,,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-04,0,15,2004-11-03,1.49,1.94,,1,0,0,3,0,B,10,7,0,0,0.0,0.0,1.0,0.0,30.0,33.0,20,14,,,,,,,,,,,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-05,16,10,2004-11-04,1.41,2.15,,0,1,0,1,2,B,3,4,0,1,0.0,0.0,0.0,0.0,39.0,34.0,6,12,,,,,,,,,,,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-05,5,19,2004-11-04,1.31,2.51,,0,1,0,1,3,B,6,8,0,0,1.0,0.0,0.0,0.0,29.0,24.0,12,16,,,,,,,,,,,0,0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-05,8,25,2004-11-04,1.29,2.58,,0,1,0,2,3,B,10,12,1,1,1.0,1.0,0.0,1.0,44.0,52.0,30,34,,,,,,,,,,,1,0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-05,22,9,2004-11-04,1.31,2.52,,0,1,0,2,6,B,6,8,0,0,0.0,3.0,0.0,0.0,39.0,38.0,12,16,,,,,,,,,,,1,0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-05,24,18,2004-11-04,1.59,1.77,,1,0,0,1,0,B,7,9,0,0,0.0,0.0,0.0,0.0,43.0,35.0,14,18,,,,,,,,,,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-05,11,20,2004-11-04,1.49,1.94,,1,0,0,6,4,B,7,9,0,0,3.0,2.0,0.0,0.0,27.0,18.0,14,18,,,,,,,,,,,1,1,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-07,9,8,2004-11-06,1.43,2.1,,1,0,0,4,2,B,4,7,1,2,1.0,0.0,1.0,0.0,20.0,38.0,12,28,,,,,,,,,,,0,1,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-07,20,0,2004-11-06,1.46,2.03,,1,0,0,6,1,B,6,10,0,0,4.0,0.0,0.0,0.0,39.0,36.0,12,20,,,,,,,,,,,3,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-07,15,19,2004-11-06,1.33,2.4,,1,0,0,4,2,B,5,10,1,1,0.0,1.0,0.0,0.0,29.0,34.0,14,24,,,,,,,,,,,1,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-07,10,22,2004-11-06,1.31,2.5,,1,0,0,3,2,B,7,7,0,0,2.0,0.0,0.0,0.0,38.0,38.0,14,14,,,,,,,,,,,2,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-07,25,11,2004-11-06,1.35,2.35,,1,0,0,3,1,B,4,5,0,0,2.0,1.0,0.0,0.0,35.0,38.0,8,10,,,,,,,,,,,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-07,5,24,2004-11-06,1.28,2.62,,1,0,0,4,1,B,6,5,0,0,1.0,0.0,1.0,0.0,29.0,39.0,12,10,,,,,,,,,,,1,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-07,18,16,2004-11-06,1.31,2.49,,1,0,0,3,2,PS,6,9,0,0,1.0,1.0,1.0,0.0,37.0,44.0,12,18,,,,,,,,,,,0,0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-11-16,8,9,2004-11-15,1.37,2.25,,1,0,0,4,3,B,4,6,0,1,1.0,0.0,0.0,0.0,28.0,32.0,8,22,,,,,,,,,,,2,2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-18,22,25,2004-11-17,1.36,2.3,,1,0,0,4,2,B,5,6,0,0,2.0,1.0,0.0,1.0,21.0,30.0,10,12,,,,,,,,,,,0,1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-19,19,0,2004-11-18,1.36,2.31,,1,0,0,3,2,B,4,5,0,0,2.0,1.0,0.0,0.0,26.0,30.0,8,10,,,,,,,,,,,0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-19,8,5,2004-11-18,1.43,2.08,,1,0,0,3,2,B,3,8,0,0,0.0,1.0,1.0,0.0,34.0,51.0,6,16,,,,,,,,,,,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-19,11,15,2004-11-18,1.62,1.73,,1,0,0,3,2,OT,5,6,0,0,2.0,1.0,0.0,0.0,39.0,26.0,10,12,,,,,,,,,,,0,0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2way,False
2004,2004-11-19,16,9,2004-11-18,1.36,2.3,,1,0,0,6,1,B,7,13,0,0,2.0,1.0,1.0,0.0,28.0,41.0,14,26,,,,,,,,,,,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-19,10,18,2004-11-18,1.4,2.19,,1,0,0,4,2,B,2,6,0,0,1.0,0.0,0.0,0.0,41.0,38.0,4,12,,,,,,,,,,,2,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-19,24,20,2004-11-18,1.46,2.01,,1,0,0,7,4,B,9,10,4,2,0.0,2.0,1.0,0.0,51.0,29.0,57,45,,,,,,,,,,,2,0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-21,19,11,2004-11-20,1.29,2.6,,1,0,0,2,1,B,7,11,0,1,1.0,0.0,0.0,0.0,41.0,50.0,14,32,,,,,,,,,,,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-21,9,18,2004-11-20,1.53,1.87,,1,0,0,4,2,B,5,8,0,0,1.0,1.0,0.0,0.0,34.0,34.0,10,16,,,,,,,,,,,0,0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-21,0,24,2004-11-20,1.38,2.24,,1,0,0,3,0,B,8,6,0,0,0.0,0.0,1.0,0.0,29.0,41.0,16,12,,,,,,,,,,,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-21,20,8,2004-11-20,1.45,2.05,,1,0,0,4,1,B,9,11,0,0,1.0,0.0,0.0,1.0,32.0,36.0,18,22,,,,,,,,,,,0,0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-21,15,22,2004-11-20,1.32,2.45,,0,1,0,3,4,PS,4,8,0,0,0.0,2.0,0.0,0.0,30.0,48.0,8,16,,,,,,,,,,,0,1,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2way,False
2004,2004-11-21,5,16,2004-11-20,1.37,2.27,,1,0,0,2,1,B,5,8,0,1,0.0,1.0,0.0,0.0,34.0,26.0,10,26,,,,,,,,,,,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-21,25,10,2004-11-20,1.56,1.83,,1,0,0,5,3,B,9,9,0,0,2.0,2.0,1.0,0.0,41.0,38.0,18,18,,,,,,,,,,,0,1,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-23,22,5,2004-11-22,1.44,2.07,,1,0,0,6,1,B,3,3,0,0,0.0,0.0,0.0,0.0,21.0,49.0,6,6,,,,,,,,,,,1,0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-25,8,19,2004-11-24,1.4,2.18,,1,0,0,2,1,OT,3,6,0,0,0.0,0.0,0.0,0.0,33.0,42.0,6,12,,,,,,,,,,,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2way,False
2004,2004-11-26,11,0,2004-11-25,1.5,1.93,,0,1,0,2,4,B,5,4,0,1,0.0,1.0,0.0,2.0,29.0,22.0,10,18,,,,,,,,,,,1,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-26,16,25,2004-11-25,1.31,2.49,,0,1,0,3,4,PS,6,7,0,0,1.0,0.0,0.0,0.0,26.0,31.0,12,14,,,,,,,,,,,1,0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2way,False
2004,2004-11-26,20,18,2004-11-25,1.46,2.02,,1,0,0,3,2,PS,4,7,0,0,0.0,1.0,1.0,1.0,34.0,37.0,8,14,,,,,,,,,,,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-11-26,24,15,2004-11-25,1.52,1.88,,0,1,0,1,5,B,8,11,0,0,1.0,1.0,0.0,0.0,44.0,37.0,16,22,,,,,,,,,,,0,2,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-26,10,9,2004-11-25,1.29,2.58,,0,1,0,1,2,B,5,5,0,0,0.0,1.0,0.0,0.0,32.0,26.0,10,10,,,,,,,,,,,0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-28,20,16,2004-11-27,1.41,2.15,,1,0,0,4,3,B,7,9,0,1,0.0,1.0,0.0,0.0,30.0,34.0,14,28,,,,,,,,,,,0,2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-28,15,10,2004-11-27,1.36,2.3,,0,1,0,0,3,B,6,9,0,0,0.0,1.0,0.0,0.0,31.0,34.0,12,18,,,,,,,,,,,0,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-28,19,22,2004-11-27,1.43,2.09,,1,0,0,4,1,B,8,8,0,0,2.0,1.0,0.0,0.0,30.0,39.0,16,16,,,,,,,,,,,1,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-28,0,8,2004-11-27,1.4,2.18,,1,0,0,3,2,PS,5,5,0,1,0.0,0.0,0.0,0.0,30.0,39.0,10,20,,,,,,,,,,,0,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-11-28,5,18,2004-11-27,1.41,2.15,,1,0,0,2,1,B,5,6,0,0,2.0,0.0,0.0,0.0,22.0,28.0,10,12,,,,,,,,,,,0,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-28,25,9,2004-11-27,1.4,2.18,,1,0,0,4,3,B,4,10,1,3,1.0,1.0,0.0,0.0,30.0,42.0,12,50,,,,,,,,,,,0,0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-28,11,24,2004-11-27,1.43,2.09,,1,0,0,7,2,B,4,6,2,3,3.0,0.0,0.0,0.0,44.0,40.0,33,47,,,,,,,,,,,3,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-30,18,25,2004-11-29,1.33,2.43,,0,1,0,2,3,PS,4,6,0,1,2.0,0.0,0.0,0.0,30.0,22.0,8,22,,,,,,,,,,,0,0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2way,False
2004,2004-11-30,8,11,2004-11-29,1.31,2.5,,1,0,0,3,2,OT,4,7,0,0,2.0,1.0,0.0,0.0,38.0,33.0,8,14,,,,,,,,,,,1,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2way,False
2004,2004-11-30,16,15,2004-11-29,1.41,2.15,,1,0,0,3,2,B,6,5,0,0,1.0,0.0,0.0,0.0,38.0,32.0,12,10,,,,,,,,,,,0,1,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-11-30,24,19,2004-11-29,1.59,1.78,,1,0,0,5,4,OT,9,5,0,0,0.0,3.0,0.0,0.0,46.0,28.0,18,10,,,,,,,,,,,1,3,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2way,False
2004,2004-11-30,22,20,2004-11-29,1.36,2.29,,1,0,0,3,2,PS,9,10,0,1,0.0,0.0,1.0,0.0,39.0,31.0,18,30,,,,,,,,,,,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-11-30,10,5,2004-11-29,1.33,2.42,,1,0,0,4,0,B,6,4,0,0,2.0,0.0,1.0,0.0,30.0,38.0,12,8,,,,,,,,,,,1,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-01,9,0,2004-11-30,1.41,2.13,,1,0,0,3,2,B,5,8,0,0,0.0,2.0,0.0,0.0,46.0,29.0,10,16,,,,,,,,,,,2,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-02,25,20,2004-12-01,1.39,2.2,,0,1,0,2,3,PS,2,5,0,0,0.0,0.0,0.0,0.0,36.0,40.0,4,10,,,,,,,,,,,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2way,False
2004,2004-12-03,22,11,2004-12-02,1.27,2.68,,0,1,0,1,3,B,5,8,0,0,0.0,0.0,0.0,0.0,27.0,44.0,10,16,,,,,,,,,,,0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-03,16,24,2004-12-02,1.26,2.76,,0,1,0,1,2,OT,7,8,0,0,0.0,0.0,0.0,0.0,32.0,40.0,14,16,,,,,,,,,,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2way,False
2004,2004-12-03,10,19,2004-12-02,1.29,2.59,,1,0,0,4,1,B,7,8,1,0,2.0,1.0,1.0,0.0,41.0,32.0,18,16,,,,,,,,,,,1,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-03,8,15,2004-12-02,1.41,2.13,,1,0,0,6,1,B,4,7,0,0,2.0,1.0,0.0,0.0,40.0,39.0,8,14,,,,,,,,,,,1,0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-03,9,5,2004-12-02,1.41,2.16,,1,0,0,4,1,B,5,5,0,0,1.0,0.0,0.0,0.0,32.0,39.0,10,10,,,,,,,,,,,2,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-05,15,18,2004-12-04,1.42,2.13,,1,0,0,4,3,B,7,11,3,0,0.0,2.0,0.0,0.0,31.0,35.0,32,22,,,,,,,,,,,1,0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-05,11,16,2004-12-04,1.48,1.96,,0,1,0,1,2,B,8,11,0,0,1.0,1.0,0.0,0.0,24.0,31.0,16,22,,,,,,,,,,,0,0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-05,20,10,2004-12-04,1.5,1.92,,1,0,0,6,4,B,4,7,0,0,1.0,0.0,0.0,0.0,28.0,33.0,8,14,,,,,,,,,,,1,1,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-05,5,25,2004-12-04,1.39,2.21,,1,0,0,3,1,B,5,6,1,1,1.0,0.0,0.0,0.0,29.0,30.0,14,16,,,,,,,,,,,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-05,19,9,2004-12-04,1.39,2.2,,1,0,0,2,0,B,5,7,1,1,1.0,0.0,0.0,0.0,20.0,37.0,14,18,,,,,,,,,,,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-05,24,8,2004-12-04,1.57,1.8,,1,0,0,5,0,B,8,8,0,0,1.0,0.0,0.0,0.0,44.0,51.0,16,16,,,,,,,,,,,1,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-05,0,22,2004-12-04,1.4,2.17,,1,0,0,1,0,B,8,6,0,0,0.0,0.0,0.0,0.0,29.0,31.0,16,12,,,,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-09,22,8,2004-12-08,1.37,2.25,,0,1,0,2,4,B,7,9,1,0,2.0,2.0,0.0,0.0,35.0,28.0,24,18,,,,,,,,,,,1,0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-09,10,24,2004-12-08,1.24,2.88,,0,1,0,2,3,PS,5,9,0,0,1.0,0.0,0.0,1.0,42.0,64.0,10,18,,,,,,,,,,,0,0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2way,False
2004,2004-12-09,9,15,2004-12-08,1.4,2.18,,0,1,0,5,6,PS,10,10,0,1,1.0,1.0,1.0,0.0,32.0,37.0,20,30,,,,,,,,,,,2,2,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2way,False
2004,2004-12-10,5,20,2004-12-09,1.41,2.13,,1,0,0,5,4,PS,5,8,0,0,4.0,2.0,0.0,0.0,40.0,34.0,10,16,,,,,,,,,,,2,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-12-10,16,19,2004-12-09,1.37,2.26,,0,1,0,1,4,B,5,6,5,3,0.0,2.0,0.0,1.0,20.0,42.0,59,41,,,,,,,,,,,0,2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-10,11,18,2004-12-09,1.5,1.93,,0,1,0,1,3,B,5,2,1,0,0.0,3.0,0.0,0.0,36.0,35.0,14,4,,,,,,,,,,,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-10,25,0,2004-12-09,1.42,2.11,,0,1,0,2,3,B,2,5,0,0,0.0,0.0,0.0,1.0,31.0,31.0,4,10,,,,,,,,,,,1,0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-12,24,22,2004-12-11,1.42,2.11,,0,1,0,1,6,B,7,12,0,0,1.0,2.0,0.0,1.0,35.0,35.0,14,24,,,,,,,,,,,1,1,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-12,15,25,2004-12-11,1.33,2.41,,1,0,0,3,2,B,4,7,0,0,3.0,0.0,0.0,0.0,24.0,40.0,8,14,,,,,,,,,,,1,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-12,11,5,2004-12-11,1.5,1.92,,1,0,0,3,2,PS,6,8,0,0,2.0,1.0,0.0,0.0,32.0,39.0,12,16,,,,,,,,,,,0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-12-12,8,16,2004-12-11,1.37,2.27,,1,0,0,2,1,PS,6,6,0,0,0.0,1.0,0.0,0.0,29.0,41.0,12,12,,,,,,,,,,,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-12-12,0,10,2004-12-11,1.46,2.01,,1,0,0,5,1,B,5,7,1,1,2.0,0.0,0.0,0.0,31.0,29.0,20,24,,,,,,,,,,,3,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-12,20,9,2004-12-11,1.35,2.35,,1,0,0,5,2,B,4,6,0,1,2.0,0.0,0.0,1.0,43.0,35.0,8,22,,,,,,,,,,,3,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-13,19,18,2004-12-12,1.37,2.25,,0,1,0,2,3,PS,4,8,0,0,1.0,1.0,0.0,0.0,29.0,45.0,8,16,,,,,,,,,,,0,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2way,False
2004,2004-12-14,20,11,2004-12-13,1.28,2.66,,1,0,0,3,2,B,3,5,0,0,1.0,0.0,0.0,0.0,29.0,39.0,6,10,,,,,,,,,,,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-14,5,8,2004-12-13,1.41,2.15,,1,0,0,5,4,PS,5,6,1,0,1.0,1.0,0.0,0.0,38.0,45.0,20,12,,,,,,,,,,,3,1,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-12-16,16,0,2004-12-15,1.44,2.06,,1,0,0,3,2,B,5,6,1,0,2.0,1.0,0.0,0.0,28.0,24.0,20,12,,,,,,,,,,,2,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-17,22,18,2004-12-16,1.4,2.18,,1,0,0,6,3,B,3,4,0,0,2.0,0.0,0.0,1.0,37.0,30.0,6,8,,,,,,,,,,,1,1,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-17,5,15,2004-12-16,1.4,2.17,,1,0,0,5,4,PS,6,6,0,1,0.0,2.0,0.0,1.0,44.0,29.0,12,22,,,,,,,,,,,1,1,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-12-17,10,8,2004-12-16,1.33,2.4,,1,0,0,5,4,B,8,6,0,1,1.0,1.0,0.0,1.0,36.0,26.0,16,22,,,,,,,,,,,0,3,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-17,25,24,2004-12-16,1.36,2.31,,1,0,0,4,3,B,3,5,0,0,0.0,0.0,0.0,0.0,30.0,31.0,6,10,,,,,,,,,,,1,0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2way,False
2004,2004-12-17,19,20,2004-12-16,1.4,2.18,,1,0,0,5,4,PS,5,4,2,0,2.0,1.0,0.0,0.0,40.0,36.0,40,8,,,,,,,,,,,3,1,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2way,False
2004,2004-12-17,9,11,2004-12-16,1.34,2.37,,1,0,0,4,3,B,9,10,1,3,2.0,0.0,0.0,0.0,30.0,49.0,28,65,,,,,,,,,,,1,2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2way,False
