Season,Date,HID,AID,Open,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO,market_type,has_adv_stats
1994,1995-01-20,22,0,1995-01-19,1.65,2.54,4.01,1,0,0,5,2,B,3,5,0,0,1.0,0.0,1.0,0.0,26.0,31.0,6,10,,,,,,,,,,,3,1,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-20,23,10,1995-01-19,1.2,5.6,5.4,1,0,0,5,0,B,2,3,1,1,0.0,0.0,0.0,0.0,38.0,26.0,8,10,,,,,,,,,,,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-20,8,20,1995-01-19,2.27,1.82,3.86,0,1,0,0,3,B,4,5,0,0,0.0,0.0,0.0,1.0,39.0,25.0,8,10,,,,,,,,,,,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-20,5,19,1995-01-19,3.15,1.5,4.0,0,0,1,3,3,B,3,4,0,0,1.0,0.0,0.0,0.0,29.0,36.0,6,8,,,,,,,,,,,1,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-22,24,4,1995-01-21,1.24,5.12,4.86,1,0,0,7,1,B,5,8,2,1,2.0,0.0,0.0,0.0,30.0,40.0,24,22,,,,,,,,,,,1,1,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-22,15,19,1995-01-21,1.88,2.13,4.02,0,0,1,2,2,B,5,9,0,0,1.0,0.0,0.0,0.0,40.0,32.0,10,18,,,,,,,,,,,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-22,0,8,1995-01-21,1.37,3.78,4.37,1,0,0,6,4,B,5,9,0,0,0.0,0.0,0.0,1.0,28.0,42.0,10,18,,,,,,,,,,,0,0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-22,16,22,1995-01-21,1.55,2.84,4.11,0,1,0,3,6,B,5,7,0,0,0.0,3.0,0.0,0.0,25.0,48.0,10,14,,,,,,,,,,,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-22,10,18,1995-01-21,1.71,2.43,3.94,1,0,0,10,1,B,6,8,0,0,1.0,0.0,1.0,0.0,30.0,9.0,12,16,,,,,,,,,,,4,1,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-24,4,19,1995-01-23,3.32,1.47,4.02,0,1,0,2,5,B,3,5,2,2,2.0,5.0,0.0,0.0,32.0,25.0,31,35,,,,,,,,,,,2,1,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-24,18,14,1995-01-23,1.4,3.68,4.23,1,0,0,6,2,B,3,3,0,0,1.0,0.0,0.0,0.0,24.0,34.0,6,6,,,,,,,,,,,3,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-24,8,5,1995-01-23,1.5,3.17,3.97,0,1,0,1,5,B,4,5,0,0,0.0,0.0,0.0,0.0,33.0,31.0,8,10,,,,,,,,,,,0,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-24,23,24,1995-01-23,1.27,4.51,5.03,0,1,0,1,3,B,2,4,2,0,0.0,0.0,0.0,0.0,26.0,28.0,19,8,,,,,,,,,,,0,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-24,0,16,1995-01-23,1.53,2.92,4.14,1,0,0,6,4,B,4,4,1,0,2.0,1.0,0.0,0.0,35.0,34.0,12,8,,,,,,,,,,,4,2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-24,22,10,1995-01-23,1.55,2.85,4.13,1,0,0,3,1,B,3,6,1,1,1.0,1.0,0.0,0.0,28.0,26.0,16,15,,,,,,,,,,,0,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-26,16,8,1995-01-25,1.37,3.85,4.35,1,0,0,4,1,B,4,4,0,0,1.0,1.0,0.0,0.0,24.0,38.0,8,8,,,,,,,,,,,0,0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-27,23,19,1995-01-26,1.4,3.4,4.63,1,0,0,5,2,B,3,3,0,0,1.0,0.0,1.0,0.0,32.0,33.0,6,6,,,,,,,,,,,1,0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-27,24,18,1995-01-26,1.38,3.66,4.44,1,0,0,6,5,B,4,6,0,0,1.0,0.0,0.0,0.0,27.0,41.0,8,12,,,,,,,,,,,5,3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-27,20,4,1995-01-26,1.18,6.13,5.31,0,1,0,2,4,B,7,9,0,0,1.0,2.0,0.0,0.0,29.0,37.0,14,18,,,,,,,,,,,2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-27,14,22,1995-01-26,2.39,1.76,3.78,0,0,1,1,1,B,7,5,0,0,1.0,1.0,0.0,0.0,29.0,30.0,14,10,,,,,,,,,,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-27,10,0,1995-01-26,1.61,2.64,4.05,0,0,1,4,4,B,7,7,0,0,2.0,2.0,0.0,0.0,38.0,27.0,14,14,,,,,,,,,,,1,0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-27,5,15,1995-01-26,2.23,1.86,3.77,0,0,1,0,0,B,5,6,0,0,0.0,0.0,0.0,0.0,26.0,25.0,10,12,,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-29,18,19,1995-01-28,2.12,1.91,3.94,0,1,0,1,4,B,2,2,0,0,1.0,4.0,0.0,0.0,37.0,25.0,4,4,,,,,,,,,,,0,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-29,16,10,1995-01-28,1.59,2.73,4.06,1,0,0,5,2,B,3,5,1,0,1.0,0.0,0.0,0.0,28.0,32.0,10,10,,,,,,,,,,,2,0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-29,4,5,1995-01-28,1.72,2.5,3.72,0,0,1,0,0,B,2,3,0,0,0.0,0.0,0.0,0.0,32.0,26.0,4,6,,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-29,8,15,1995-01-28,2.21,1.88,3.78,0,1,0,1,4,B,2,2,0,1,0.0,1.0,0.0,0.0,42.0,34.0,4,14,,,,,,,,,,,1,0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-01-29,22,24,1995-01-28,1.65,2.53,4.08,1,0,0,4,2,B,5,9,0,0,2.0,0.0,0.0,0.0,31.0,22.0,10,18,,,,,,,,,,,1,1,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-02,22,19,1995-02-01,1.8,2.24,4.06,0,1,0,1,4,B,2,1,0,1,1.0,2.0,0.0,0.0,21.0,26.0,4,6,,,,,,,,,,,0,2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-03,24,0,1995-02-02,1.48,3.08,4.26,0,0,1,3,3,B,5,6,2,0,1.0,0.0,0.0,0.0,27.0,36.0,35,12,,,,,,,,,,,1,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-03,20,18,1995-02-02,1.35,3.85,4.52,1,0,0,5,2,B,8,5,0,1,0.0,1.0,0.0,0.0,34.0,31.0,16,30,,,,,,,,,,,2,1,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-03,10,8,1995-02-02,1.35,4.02,4.4,1,0,0,4,0,B,5,6,1,0,2.0,0.0,0.0,0.0,30.0,28.0,20,12,,,,,,,,,,,1,0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-03,5,23,1995-02-02,3.51,1.42,4.18,0,0,1,1,1,B,3,5,0,0,0.0,0.0,0.0,0.0,25.0,28.0,6,10,,,,,,,,,,,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-03,15,4,1995-02-02,1.27,4.85,4.74,1,0,0,3,2,B,4,7,1,2,2.0,1.0,0.0,0.0,22.0,29.0,18,39,,,,,,,,,,,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-07,5,18,1995-02-06,1.9,2.19,3.75,1,0,0,5,2,B,4,5,0,0,1.0,0.0,0.0,0.0,30.0,38.0,8,10,,,,,,,,,,,1,0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-07,0,19,1995-02-06,1.9,2.1,4.02,0,1,0,1,4,B,3,4,0,0,0.0,1.0,1.0,0.0,25.0,34.0,6,8,,,,,,,,,,,0,1,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-07,8,4,1995-02-06,1.59,2.83,3.81,1,0,0,6,1,B,8,8,0,0,1.0,0.0,1.0,0.0,34.0,26.0,16,16,,,,,,,,,,,2,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-07,20,22,1995-02-06,1.45,3.24,4.35,0,1,0,1,2,B,7,9,0,0,0.0,1.0,0.0,0.0,24.0,33.0,14,18,,,,,,,,,,,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-07,14,10,1995-02-06,2.24,1.87,3.74,0,1,0,2,6,B,3,4,0,0,1.0,3.0,0.0,0.0,20.0,31.0,6,8,,,,,,,,,,,2,1,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-07,24,16,1995-02-06,1.47,3.16,4.28,1,0,0,5,3,B,7,8,0,0,1.0,1.0,0.0,0.0,37.0,35.0,14,16,,,,,,,,,,,0,0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-07,15,23,1995-02-06,2.13,1.87,4.06,0,0,1,2,2,B,7,8,0,2,0.0,1.0,0.0,0.0,26.0,31.0,14,30,,,,,,,,,,,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-09,0,20,1995-02-08,1.71,2.41,4.03,1,0,0,4,3,B,8,8,2,0,2.0,1.0,0.0,0.0,39.0,39.0,36,16,,,,,,,,,,,1,1,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-10,14,8,1995-02-09,1.74,2.46,3.72,0,0,1,3,3,B,2,3,0,0,0.0,0.0,0.0,1.0,26.0,31.0,4,6,,,,,,,,,,,1,0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-10,22,5,1995-02-09,1.31,4.31,4.59,1,0,0,3,1,B,6,7,0,2,0.0,1.0,0.0,0.0,28.0,20.0,12,28,,,,,,,,,,,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-10,23,4,1995-02-09,1.1,8.56,6.44,1,0,0,4,2,B,4,4,0,0,0.0,0.0,0.0,1.0,20.0,30.0,8,8,,,,,,,,,,,3,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-10,10,24,1995-02-09,1.7,2.42,4.02,0,0,1,0,0,B,3,4,0,0,0.0,0.0,0.0,0.0,38.0,29.0,6,8,,,,,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-10,16,19,1995-02-09,2.02,1.98,4.0,1,0,0,3,2,B,3,4,0,0,1.0,0.0,0.0,0.0,39.0,30.0,6,8,,,,,,,,,,,1,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-10,18,15,1995-02-09,1.89,2.16,3.87,1,0,0,5,1,B,7,4,2,2,0.0,1.0,1.0,0.0,43.0,31.0,39,16,,,,,,,,,,,1,0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-12,19,10,1995-02-11,1.32,4.11,4.75,1,0,0,3,1,B,4,6,2,4,2.0,1.0,0.0,0.0,29.0,0.0,33,62,,,,,,,,,,,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-12,4,18,1995-02-11,2.22,1.9,3.68,0,1,0,2,4,B,2,5,0,0,0.0,0.0,0.0,0.0,27.0,39.0,4,10,,,,,,,,,,,0,2,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-12,8,23,1995-02-11,3.41,1.44,4.15,0,1,0,2,4,B,1,3,0,0,0.0,0.0,0.0,0.0,33.0,20.0,2,6,,,,,,,,,,,1,1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-12,15,22,1995-02-11,1.64,2.55,4.04,1,0,0,2,1,B,4,6,0,0,1.0,0.0,0.0,0.0,27.0,41.0,8,12,,,,,,,,,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-12,20,16,1995-02-11,1.45,3.24,4.32,0,1,0,2,6,B,4,8,0,0,0.0,0.0,0.0,1.0,33.0,41.0,8,16,,,,,,,,,,,2,3,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-12,24,14,1995-02-11,1.22,5.43,5.02,1,0,0,5,1,B,4,6,0,0,2.0,0.0,0.0,0.0,24.0,41.0,8,12,,,,,,,,,,,2,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-14,4,14,1995-02-13,1.72,2.53,3.68,0,0,1,3,3,B,2,2,0,0,0.0,0.0,0.0,0.0,22.0,33.0,4,4,,,,,,,,,,,0,0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-23,10,20,1995-02-22,1.65,2.52,4.03,1,0,0,4,3,B,6,5,0,0,1.0,1.0,0.0,0.0,43.0,36.0,12,10,,,,,,,,,,,2,1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-24,18,23,1995-02-23,2.57,1.64,4.04,0,1,0,2,5,B,2,3,0,1,1.0,1.0,0.0,0.0,25.0,28.0,4,16,,,,,,,,,,,1,1,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-24,16,5,1995-02-23,1.3,4.38,4.61,1,0,0,3,1,B,7,7,0,0,1.0,0.0,1.0,0.0,30.0,27.0,14,14,,,,,,,,,,,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-24,0,15,1995-02-23,1.54,2.86,4.13,0,0,1,2,2,B,6,6,1,0,0.0,1.0,0.0,0.0,21.0,29.0,22,12,,,,,,,,,,,0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-24,24,8,1995-02-23,1.25,4.99,4.88,1,0,0,8,2,B,5,9,0,0,3.0,0.0,2.0,0.0,36.0,46.0,10,18,,,,,,,,,,,0,0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-24,14,19,1995-02-23,3.35,1.46,4.05,0,1,0,0,4,B,4,5,0,0,0.0,0.0,0.0,0.0,39.0,37.0,8,10,,,,,,,,,,,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-24,22,4,1995-02-23,1.23,5.37,4.93,1,0,0,5,1,B,8,9,0,1,2.0,0.0,0.0,0.0,28.0,32.0,16,28,,,,,,,,,,,2,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-26,23,22,1995-02-25,1.26,4.64,5.07,1,0,0,6,3,B,4,6,0,0,1.0,0.0,0.0,0.0,23.0,28.0,8,12,,,,,,,,,,,3,0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-26,15,16,1995-02-25,1.63,2.59,4.06,0,0,1,3,3,B,9,16,3,1,2.0,2.0,1.0,0.0,17.0,34.0,42,42,,,,,,,,,,,2,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-26,20,14,1995-02-25,1.25,5.11,4.85,1,0,0,7,0,B,5,9,1,1,3.0,0.0,0.0,0.0,26.0,35.0,14,28,,,,,,,,,,,1,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-26,8,18,1995-02-25,1.96,2.12,3.74,0,0,1,4,4,B,5,8,0,1,1.0,1.0,0.0,0.0,32.0,26.0,10,36,,,,,,,,,,,2,1,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-26,4,0,1995-02-25,2.65,1.65,3.77,0,1,0,0,5,B,5,4,2,2,0.0,0.0,0.0,0.0,40.0,24.0,35,33,,,,,,,,,,,0,2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-26,5,10,1995-02-25,2.11,1.96,3.78,0,0,1,1,1,B,5,9,1,1,1.0,0.0,0.0,0.0,24.0,30.0,35,28,,,,,,,,,,,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-26,19,24,1995-02-25,1.4,3.46,4.56,0,1,0,3,4,B,3,6,1,2,0.0,1.0,0.0,0.0,34.0,42.0,10,37,,,,,,,,,,,1,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-28,0,23,1995-02-27,2.19,1.83,4.07,0,0,1,2,2,B,2,4,0,0,0.0,0.0,0.0,0.0,33.0,40.0,4,8,,,,,,,,,,,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-28,19,8,1995-02-27,1.17,6.38,5.52,1,0,0,4,1,B,3,6,0,0,1.0,0.0,0.0,0.0,24.0,40.0,6,12,,,,,,,,,,,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-28,16,4,1995-02-27,1.21,5.7,5.05,1,0,0,4,2,B,4,6,1,2,1.0,2.0,0.0,0.0,29.0,45.0,12,20,,,,,,,,,,,1,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-28,22,18,1995-02-27,1.42,3.44,4.31,1,0,0,5,2,B,4,6,3,3,2.0,0.0,0.0,0.0,21.0,34.0,37,47,,,,,,,,,,,3,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-28,14,5,1995-02-27,1.84,2.31,3.67,1,0,0,4,1,B,4,6,2,0,1.0,0.0,0.0,0.0,35.0,29.0,33,12,,,,,,,,,,,1,1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-28,24,20,1995-02-27,1.47,3.14,4.33,1,0,0,4,1,B,6,7,2,4,1.0,1.0,0.0,0.0,34.0,31.0,37,59,,,,,,,,,,,2,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-02-28,10,15,1995-02-27,1.57,2.76,4.09,0,1,0,2,5,B,9,9,0,0,1.0,2.0,0.0,0.0,37.0,33.0,18,18,,,,,,,,,,,1,3,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-02,22,8,1995-03-01,1.27,4.76,4.75,1,0,0,8,0,B,3,2,0,0,0.0,0.0,2.0,0.0,24.0,36.0,6,4,,,,,,,,,,,2,0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-03,23,16,1995-03-02,1.26,4.65,5.09,0,0,1,2,2,B,6,8,0,1,1.0,0.0,0.0,0.0,20.0,41.0,12,26,,,,,,,,,,,0,0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-03,20,19,1995-03-02,1.86,2.15,4.05,1,0,0,7,1,B,5,6,1,2,2.0,1.0,0.0,0.0,31.0,38.0,14,20,,,,,,,,,,,4,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-03,5,24,1995-03-02,2.7,1.62,3.89,1,0,0,5,1,B,3,3,1,3,0.0,0.0,0.0,0.0,41.0,32.0,10,24,,,,,,,,,,,0,0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-03,15,14,1995-03-02,1.26,4.88,4.75,0,1,0,1,2,B,4,8,1,2,1.0,1.0,0.0,0.0,25.0,47.0,12,41,,,,,,,,,,,0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-03,4,10,1995-03-02,2.56,1.69,3.73,0,1,0,1,4,B,6,8,0,1,0.0,0.0,0.0,0.0,33.0,38.0,12,26,,,,,,,,,,,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-03,18,0,1995-03-02,1.83,2.24,3.9,0,1,0,2,4,B,2,3,0,0,1.0,1.0,0.0,0.0,33.0,29.0,4,6,,,,,,,,,,,1,1,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-05,0,22,1995-03-04,1.6,2.66,4.12,1,0,0,5,3,B,9,10,0,0,2.0,1.0,0.0,0.0,25.0,41.0,18,20,,,,,,,,,,,0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-05,19,5,1995-03-04,1.23,5.22,5.04,1,0,0,6,1,B,3,4,0,0,2.0,0.0,0.0,1.0,27.0,36.0,6,8,,,,,,,,,,,2,0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-05,16,18,1995-03-04,1.37,3.73,4.43,1,0,0,3,2,B,5,6,1,2,2.0,1.0,0.0,0.0,36.0,39.0,14,20,,,,,,,,,,,1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-05,10,23,1995-03-04,2.35,1.73,4.05,0,0,1,1,1,B,4,5,0,0,0.0,1.0,0.0,0.0,51.0,29.0,8,10,,,,,,,,,,,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-05,14,4,1995-03-04,1.52,3.12,3.86,1,0,0,8,2,B,3,7,0,0,2.0,0.0,0.0,0.0,28.0,31.0,6,14,,,,,,,,,,,2,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-05,24,15,1995-03-04,1.46,3.21,4.31,1,0,0,4,2,B,8,9,1,1,2.0,1.0,0.0,0.0,34.0,29.0,26,28,,,,,,,,,,,2,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-05,20,8,1995-03-04,1.22,5.48,5.06,1,0,0,4,1,B,5,5,0,0,0.0,0.0,1.0,0.0,19.0,21.0,10,10,,,,,,,,,,,1,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-07,5,0,1995-03-06,2.24,1.85,3.81,0,1,0,0,4,B,2,3,0,0,0.0,0.0,0.0,0.0,30.0,34.0,4,6,,,,,,,,,,,0,1,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-09,15,19,1995-03-08,1.85,2.17,4.0,1,0,0,3,2,B,6,7,1,2,2.0,0.0,0.0,0.0,42.0,33.0,22,28,,,,,,,,,,,0,1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-10,22,16,1995-03-09,1.55,2.8,4.17,0,1,0,2,3,B,6,8,0,0,0.0,1.0,0.0,0.0,22.0,44.0,12,16,,,,,,,,,,,0,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-10,23,14,1995-03-09,1.12,7.7,6.16,1,0,0,4,1,B,1,1,0,0,0.0,0.0,0.0,0.0,19.0,37.0,2,2,,,,,,,,,,,1,0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-10,5,20,1995-03-09,2.46,1.71,3.85,0,1,0,3,6,B,5,8,0,0,0.0,0.0,0.0,1.0,3.0,31.0,10,16,,,,,,,,,,,1,1,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-10,4,24,1995-03-09,3.4,1.46,3.94,1,0,0,2,1,B,8,4,0,3,1.0,0.0,0.0,0.0,39.0,35.0,16,27,,,,,,,,,,,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-10,8,0,1995-03-09,2.59,1.66,3.82,0,1,0,2,5,B,3,3,0,0,0.0,0.0,0.0,2.0,31.0,37.0,6,6,,,,,,,,,,,0,3,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-10,18,10,1995-03-09,1.77,2.34,3.89,1,0,0,6,3,B,6,4,0,1,1.0,2.0,1.0,0.0,31.0,36.0,12,12,,,,,,,,,,,3,0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-12,16,0,1995-03-11,1.56,2.76,4.17,0,0,1,2,2,B,4,3,0,0,0.0,0.0,0.0,0.0,33.0,44.0,8,6,,,,,,,,,,,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-12,19,4,1995-03-11,1.14,7.24,5.73,1,0,0,7,0,B,3,6,0,0,0.0,0.0,1.0,0.0,25.0,49.0,6,12,,,,,,,,,,,1,0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-12,10,22,1995-03-11,1.72,2.4,3.98,1,0,0,4,2,B,5,6,2,1,0.0,0.0,0.0,1.0,37.0,35.0,35,32,,,,,,,,,,,1,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-12,20,15,1995-03-11,1.42,3.38,4.4,1,0,0,3,2,B,6,5,0,0,0.0,0.0,0.0,0.0,26.0,25.0,12,10,,,,,,,,,,,0,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-12,14,18,1995-03-11,1.94,2.14,3.74,0,1,0,1,3,B,4,8,0,1,0.0,1.0,0.0,0.0,23.0,30.0,8,26,,,,,,,,,,,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-12,5,8,1995-03-11,1.55,2.98,3.88,1,0,0,5,3,B,8,6,1,1,3.0,0.0,0.0,0.0,28.0,31.0,26,22,,,,,,,,,,,1,1,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3way,False
1994,1995-03-12,24,23,1995-03-11,2.0,1.98,4.1,0,1,0,2,7,B,5,6,3,2,1.0,1.0,0.0,0.0,32.0,31.0,45,37,,,,,,,,,,,0,3,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3way,False
